4w9i,4.78,3.21,nan,1.90,1.07,nan,5,1.90,1.07,nan,"[16, 28, 25, 26]",-137.12,[CX3R:1]=[CX3R:2]!@[CX3:3]=[CX3:4],4,1.35,0.86,inf,"[14, 27, 17, 7]",-16.13,[CX3:1]=[CX3:2]!@[CH2:3][!#1:4],7,0.52,0.48,0.56,"[20, 31, 23, 7]",-89.44,[!#1:1][CX4:2]!@[CX3H0:3][!#1:4],6,0.49,0.45,0.53,"[21, 32, 24, 9]",-86.40,[!#1:1][CX4:2]!@[CX3H0:3][!#1:4],1,0.21,0.19,0.23,"[1, 22, 8, 18]",-179.48,[O:1]=[CX3:2]!@[NX3H0:3][!#1:4],2,0.20,0.18,0.23,"[3, 24, 9, 19]",179.55,[O:1]=[CX3:2]!@[NX3H0:3][!#1:4],0,0.08,-0.03,0.22,"[23, 7, 17, 27]",-90.57,[$([CX3]=O):1][NX3H1:2]!@[CX4H2:3][C:4] ,3,0.02,0.01,0.02,"[2, 23, 7, 17]",-0.19,[O:1]=[CX3:2]!@[NX3H1:3][!#1:4]
4ty7,4.85,3.85,nan,1.81,1.05,nan,3,1.81,1.05,nan,"[16, 30, 28, 23]",29.70,[CX3R:1]=[CX3R:2]!@[CX3:3]=[CX3:4],6,0.84,0.78,0.92,"[21, 34, 24, 8]",-109.25,[!#1:1][CX4:2]!@[CX3H0:3][!#1:4],5,0.80,0.78,0.81,"[26, 32, 22, 29]",51.33,[!#1:1][CX4:2]!@[CX4:3][!#1:4],4,0.36,0.36,0.37,"[3, 17, 33, 19]",-60.40,[!#1:1][CX4:2]!@[CX4:3][!#1:4],0,0.36,0.31,0.41,"[24, 8, 32, 22]",164.47,[$(C=O):1][NX3:2]!@[!#1:3][!#1:4],7,0.36,0.33,0.39,"[22, 32, 26, 7]",68.13,[!#1:1][CX4:2]!@[CX3H0:3][!#1:4],2,0.32,0.25,0.39,"[32, 22, 29, 13]",71.08,[C:1][CX4:2]!@[CX3:3][C:4],1,0.00,-0.01,0.01,"[1, 24, 8, 32]",0.00,[O:1]=[CX3:2]!@[NX3H1:3][!#1:4]
4w9c,6.21,4.52,nan,1.59,1.22,2.78,7,1.59,1.22,2.78,"[27, 19, 21, 1]",74.81,[C:1][CX4H2:2]!@[CX3:3]=[O:4],4,1.59,0.98,nan,"[11, 22, 24, 14]",38.23,[CX3R:1]=[CX3R:2]!@[CX3:3]=[CX3:4],3,1.44,0.94,nan,"[12, 23, 16, 5]",174.68,[CX3:1]=[CX3:2]!@[CH2:3][!#1:4],6,0.59,0.55,0.64,"[18, 26, 20, 5]",-93.09,[!#1:1][CX4:2]!@[CX3H0:3][!#1:4],5,0.58,0.57,0.59,"[8, 27, 19, 21]",-67.00,[!#1:1][CX4:2]!@[CX4:3][!#1:4],1,0.32,0.29,0.35,"[1, 21, 6, 17]",176.53,[O:1]=[CX3:2]!@[NX3H0:3][!#1:4],0,0.08,-0.03,0.22,"[20, 5, 16, 23]",-90.70,[$([CX3]=O):1][NX3H1:2]!@[CX4H2:3][C:4] ,2,0.01,0.01,0.02,"[0, 20, 5, 16]",0.15,[O:1]=[CX3:2]!@[NX3H1:3][!#1:4]
1nc3,2.25,1.78,nan,1.65,1.19,nan,1,1.65,1.19,nan,"[16, 18, 13, 12]",-11.49,[C:1][CX4:2]!@[CX3:3][C:4],0,0.60,0.59,0.61,"[0, 10, 17, 15]",-67.70,[!#1:1][CX4:2]!@[CX4:3][!#1:4]
1p1n,3.55,3.24,3.92,1.72,1.65,1.80,0,1.72,1.65,1.80,"[9, 8, 14, 12]",-82.73,[!#1:1][CX4:2]!@[CX4:3][!#1:4],1,1.06,0.97,1.16,"[4, 12, 10, 2]",6.85,[!#1:1][CX4:2]!@[CX3H0:3][!#1:4],3,0.58,0.48,0.71,"[7, 13, 11, 6]",157.02,[C:1][CX4:2]!@[CX3:3][C:4],2,0.19,0.15,0.24,"[14, 8, 9, 1]",-8.95,[C:1][CX4H2:2]!@[CX3:3]=[O:4]
1pxn,1.41,0.96,nan,1.29,0.85,nan,0,1.29,0.85,nan,"[12, 21, 17, 19]",2.29,[CX3R:1]=[CX3R:2]!@[CX3:3]=[CX3:4],3,0.07,0.06,0.08,"[13, 20, 6, 16]",-1.00,[*:1]~[CX3:2]!@[NX3:3]~[*:4],2,0.05,0.04,0.05,"[4, 16, 6, 20]",-0.69,[*:1]~[CX3:2]!@[NX3:3]~[*:4],1,0.01,0.00,0.01,"[0, 15, 5, 7]",0.11,[*:1]~[CX3:2]!@[NX3:3]~[*:4]
1q8t,5.77,4.76,nan,2.34,2.16,2.65,2,2.34,2.16,2.65,"[1, 15, 17, 12]",-34.06,[!#1:1][CX4:2]!@[CX4:3][!#1:4],1,1.82,1.64,2.16,"[0, 13, 3, 14]",16.37,[O:1]=[CX3:2]!@[NX3H1:3][!#1:4],0,0.85,0.25,nan,"[13, 3, 14, 7]",169.17,[$(C=O):1][NX3H1:2]!@[CX3:3]=[*H1:4],3,0.76,0.70,0.82,"[9, 16, 13, 3]",136.91,[!#1:1][CX4:2]!@[CX3H0:3][!#1:4]
2cet,3.47,3.29,3.66,1.61,1.56,1.67,3,1.61,1.56,1.67,"[15, 13, 14, 17]",-62.07,[!#1:1][CX4H2:2]!@[CX4H2:3][!#1:4],2,1.13,1.10,1.16,"[0, 12, 21, 20]",75.50,[!#1:1][CX4:2]!@[CX4:3][!#1:4],0,0.45,0.41,0.48,"[14, 13, 15, 4]",-52.36,[!#1:1][CX4:2]!@[CX3H0:3][!#1:4],1,0.28,0.22,0.35,"[13, 14, 17, 11]",-79.27,[C:1][CX4:2]!@[CX3:3][C:4]
2fvd,8.93,7.85,nan,2.85,2.38,nan,5,2.85,2.38,nan,"[16, 26, 6, 13]",22.86,[*:1]~[CX3:2]!@[OX2:3]~[*:4],3,2.66,2.41,3.12,"[23, 28, 25, 27]",-113.40,[*:1]~[CX3:2]!@[CX3:3]~[*:4],4,1.76,1.66,1.88,"[9, 22, 10, 29]",159.11,[*:1]~[CX3:2]!@[NX3:3]~[*:4],1,0.82,0.61,inf,"[12, 0, 11, 18]",57.32,[*:1][$(S(=O)=O):2]!@[NX3H0r:3][*:4],2,0.43,0.42,0.44,"[24, 27, 25, 28]",-175.69,[*:1]~[CX3:2]!@[CX3:3]~[*:4],0,0.41,0.37,0.47,"[19, 29, 10, 22]",165.38,[C:1][CX4:2]!@[NX3:3][C:4]
2qe4,6.45,3.53,nan,2.73,0.96,nan,1,2.73,0.96,nan,"[17, 19, 11, 2]",53.83,[CX3:1]=[CX3:2]!@[CH2:3][OX2:4],0,2.68,1.63,nan,"[19, 11, 2, 4]",107.00,[C:1][CH2:2]!@[O:3][CX4:4],2,1.03,0.94,1.13,"[3, 21, 18, 7]",4.49,[!#1:1][CX4:2]!@[CX3H0:3][!#1:4]
2r9w,4.51,4.15,4.96,2.39,2.22,2.64,4,2.39,2.22,2.64,"[0, 18, 22, 14]",147.46,[*:1]~[CX3:2]!@[CX3:3]~[*:4],2,0.71,0.70,0.73,"[6, 28, 17, 24]",52.92,[!#1:1][CX4:2]!@[CX4:3][!#1:4],3,0.67,0.62,0.73,"[6, 28, 19, 2]",-146.99,[!#1:1][CX4:2]!@[CX3H0:3][!#1:4],0,0.38,0.33,0.43,"[21, 6, 28, 17]",-121.40,[$(C=O):1][NX3:2]!@[!#1:3][!#1:4],1,0.35,0.28,0.43,"[28, 17, 24, 25]",74.98,[C:1][CX4:2]!@[CX3:3][C:4]
2v00,5.55,3.76,nan,2.59,2.34,nan,2,2.59,2.34,nan,"[14, 10, 11, 15]",81.14,[!#1:1][CX4H2:2]!@[CX4H2:3][!#1:4],0,2.37,1.04,nan,"[7, 15, 11, 10]",57.95,[CX3:1]=[CX3:2]!@[CH2:3][C:4],1,0.59,0.38,1.00,"[9, 14, 10, 11]",0.92,[CX3:1]=[CX3:2]!@[CH2:3][C:4]
2vvn,1.50,1.37,1.65,0.71,0.60,0.84,0,0.71,0.60,0.84,"[7, 9, 6, 10]",163.94,[C:1][CX4H2:2]!@[NX3:3][C:4],1,0.56,0.55,0.57,"[1, 8, 14, 12]",55.84,[!#1:1][CX4:2]!@[CX4:3][!#1:4],2,0.23,0.22,0.24,"[5, 10, 6, 9]",-176.65,[*:1]~[CX3:2]!@[NX3:3]~[*:4]
2w4x,2.13,1.97,2.30,1.39,1.35,1.44,3,1.39,1.35,1.44,"[2, 11, 16, 14]",44.59,[!#1:1][CX4:2]!@[CX4:3][!#1:4],0,0.27,0.23,0.32,"[12, 8, 17, 13]",-53.93,[$(C=O):1][NX3:2]!@[!#1:3][!#1:4],4,0.23,0.19,0.26,"[10, 9, 7, 0]",-2.01,[*:1]~[NX3:2]!@[NX2:3]~[*:4],1,0.21,0.19,0.23,"[1, 12, 9, 7]",-179.47,[O:1]=[CX3:2]!@[NX3H0:3][!#1:4],2,0.03,0.02,0.03,"[1, 12, 8, 17]",-0.33,[O:1]=[CX3:2]!@[NX3H1:3][!#1:4]
2w66,2.59,2.23,3.30,1.68,1.51,2.00,1,1.68,1.51,2.00,"[0, 10, 5, 15]",-15.34,[O:1]=[CX3:2]!@[NX3H1:3][!#1:4],2,0.70,0.54,1.05,"[1, 8, 12, 6]",-47.98,[OX2:1][CX4:2]!@[CX4:3][N:4],0,0.21,0.17,0.25,"[10, 5, 15, 14]",75.64,[$(C=O):1][NX3:2]!@[!#1:3][!#1:4]
2wnc,1.88,1.81,1.95,0.96,0.91,1.01,1,0.96,0.91,1.01,"[13, 18, 1, 14]",151.26,[!#1:1][CX4:2]!@[OX2:3][!#1:4],2,0.68,0.67,0.70,"[1, 14, 16, 17]",173.13,[*:1]~[CX3:2]!@[CX3:3]~[*:4],0,0.24,0.23,0.24,"[0, 14, 1, 18]",2.18,[O:1]=[C:2]!@[O:3]~[C:4]
